serial_nbr,batchID
S005B031214,B031214
S009B045347,B045347
S003B036795,B036795
S007B047239,B047239
S008B038384,B038384
S004B030104,B030104
S009B032949,B032949
S006B015594,B015594
S003B046868,B046868
S007B019410,B019410
S003B025221,B025221
S001B032670,B032670
S001B028784,B028784
S009B027318,B027318
S001B016796,B016796
S002B020538,B020538
S009B009247,B009247
S000B029038,B029038
S009B013178,B013178
S001B029424,B029424
S008B016403,B016403
S004B012635,B012635
S004B004632,B004632
S005B048465,B048465
S001B032729,B032729
S001B005245,B005245
S009B015664,B015664
S007B006083,B006083
S002B028943,B028943
S003B029856,B029856
S004B042085,B042085
S006B018811,B018811
S000B026816,B026816
S001B011798,B011798
S008B040971,B040971
S004B047878,B047878
S005B007465,B007465
S006B049057,B049057
S005B002536,B002536
S003B046583,B046583
S006B019429,B019429
S002B019150,B019150
S002B044485,B044485
S009B004132,B004132
S001B006669,B006669
S004B007733,B007733
S005B036036,B036036
S009B000244,B000244
S004B039779,B039779
S003B018062,B018062
S002B016717,B016717
S002B029856,B029856
S002B020323,B020323
S004B047249,B047249
S008B031552,B031552
S006B036084,B036084
S000B033305,B033305
S006B033305,B033305
S009B017172,B017172
S002B038258,B038258
S001B036678,B036678
S006B048851,B048851
S001B044678,B044678
S003B026780,B026780
S002B025788,B025788
S001B030710,B030710
S009B039725,B039725
S004B006712,B006712
S008B015699,B015699
S009B013460,B013460
S002B019759,B019759
S002B014432,B014432
S008B024990,B024990
S006B046284,B046284
S005B027731,B027731
S004B006007,B006007
S001B032378,B032378
S009B036708,B036708
S008B016698,B016698
S001B049840,B049840
S003B042246,B042246
S003B039478,B039478
S008B001106,B001106
S000B046428,B046428
S008B011169,B011169
S001B019150,B019150
S003B043830,B043830
S009B026784,B026784
S006B029982,B029982
S003B042135,B042135
S001B005176,B005176
S004B038024,B038024
S009B012550,B012550
S003B046191,B046191
S000B010208,B010208
S007B032910,B032910
S002B047302,B047302
S007B045915,B045915
S002B044833,B044833
S004B006504,B006504
S002B034202,B034202
S000B015686,B015686
S008B032070,B032070
S002B050330,B050330
S008B047200,B047200
S005B002970,B002970
S002B047223,B047223
S009B038002,B038002
S009B016054,B016054
S006B036051,B036051
S004B013913,B013913
S009B040601,B040601
S008B024012,B024012
S008B016741,B016741
S007B012579,B012579
S003B003728,B003728
S000B023541,B023541
S005B038328,B038328
S003B031935,B031935
S000B006712,B006712
S004B035756,B035756
S008B021210,B021210
S004B024266,B024266
S003B050014,B050014
S006B021808,B021808
S006B004179,B004179
S005B007846,B007846
S008B032378,B032378
S009B006862,B006862
S005B047172,B047172
S002B049865,B049865
S003B025810,B025810
S007B043845,B043845
S002B029890,B029890
S005B038384,B038384
S001B007062,B007062
S007B017327,B017327
S002B021824,B021824
S004B014279,B014279
S003B039426,B039426
S009B004608,B004608
S004B014899,B014899
S004B025616,B025616
S000B011830,B011830
S005B034808,B034808
S003B035719,B035719
S004B033790,B033790
S002B009540,B009540
S004B006452,B006452
S006B037879,B037879
S005B047373,B047373
S000B044520,B044520
S003B035716,B035716
S009B030496,B030496
S007B030812,B030812
S004B013549,B013549
S009B041068,B041068
S002B028258,B028258
S000B017726,B017726
S004B007465,B007465
S006B007698,B007698
S002B006452,B006452
S004B033557,B033557
S006B028801,B028801
S002B026119,B026119
S001B024113,B024113
S001B028191,B028191
S003B022626,B022626
S001B008792,B008792
S002B025975,B025975
S004B000017,B000017
S007B022194,B022194
S003B017446,B017446
S004B026166,B026166
S006B006669,B006669
S009B029021,B029021
S003B022462,B022462
S003B031064,B031064
S005B026396,B026396
S009B026293,B026293
S009B044323,B044323
S009B015350,B015350
S007B032706,B032706
S001B037542,B037542
S002B020959,B020959
S002B045280,B045280
S007B008742,B008742
S009B011932,B011932
S005B009556,B009556
S001B003440,B003440
S004B049019,B049019
S009B018330,B018330
S004B001106,B001106
S007B006019,B006019
S004B037649,B037649
S004B014897,B014897
S001B021800,B021800
S009B022548,B022548
S007B004798,B004798
S007B001019,B001019
S003B013064,B013064
S009B048921,B048921
S007B027892,B027892
S006B004759,B004759
S001B043451,B043451
S005B037542,B037542
S002B012750,B012750
S007B023947,B023947
S003B014232,B014232
S000B001394,B001394
S005B019506,B019506
S002B023998,B023998
S001B021473,B021473
S005B002675,B002675
S008B043878,B043878
S002B044974,B044974
S008B002044,B002044
S007B010936,B010936
S009B000664,B000664
S003B005696,B005696
S003B028790,B028790
S004B032474,B032474
S009B045233,B045233
S005B013621,B013621
S004B001597,B001597
S009B032046,B032046
S006B048465,B048465
S000B020415,B020415
S009B047839,B047839
S008B033801,B033801
S003B032597,B032597
S007B000306,B000306
S004B032126,B032126
S003B021306,B021306
S001B040555,B040555
S003B002116,B002116
S008B015670,B015670
S001B039547,B039547
S006B005449,B005449
S006B040904,B040904
S004B019650,B019650
S006B034095,B034095
S005B046882,B046882
S003B035464,B035464
S004B026179,B026179
S004B015852,B015852
S001B003776,B003776
S005B043592,B043592
S008B033590,B033590
S004B005959,B005959
S003B006391,B006391
S005B015444,B015444
S008B002150,B002150
S002B033503,B033503
S008B050157,B050157
S004B006253,B006253
S008B048122,B048122
S000B025622,B025622
S003B016451,B016451
S004B024584,B024584
S009B039642,B039642
S001B015974,B015974
S003B004721,B004721
S001B012238,B012238
S002B018166,B018166
S007B047453,B047453
S003B038979,B038979
S004B012830,B012830
S000B002341,B002341
S006B009460,B009460
S003B042143,B042143
S009B028571,B028571
S003B049584,B049584
S000B047773,B047773
S005B038979,B038979
S009B025073,B025073
S006B037678,B037678
S009B040957,B040957
S006B009718,B009718
S004B046216,B046216
S002B041216,B041216
S006B032119,B032119
S003B031555,B031555
S000B040443,B040443
S002B005757,B005757
S007B039058,B039058
S004B021768,B021768
S003B039075,B039075
S002B049770,B049770
S005B016741,B016741
S002B014501,B014501
S007B001802,B001802
S000B024886,B024886
S009B007766,B007766
S009B036026,B036026
S005B041992,B041992
S001B016251,B016251
S007B048564,B048564
S006B043778,B043778
S005B030710,B030710
S007B003180,B003180
S002B017726,B017726
S001B008004,B008004
S000B037706,B037706
S005B018231,B018231
S005B029460,B029460
S009B004514,B004514
S008B022507,B022507
S000B003548,B003548
S001B006084,B006084
S006B030017,B030017
S002B008376,B008376
S003B003546,B003546
S005B014576,B014576
S006B044166,B044166
S002B046832,B046832
S008B027725,B027725
S005B042821,B042821
S006B041281,B041281
S005B036011,B036011
S008B018971,B018971
S008B033964,B033964
S004B000012,B000012
S009B027358,B027358
S005B007342,B007342
S009B040968,B040968
S007B024682,B024682
S002B030750,B030750
S001B037563,B037563
S001B016587,B016587
S005B044618,B044618
S005B024019,B024019
S008B036860,B036860
S007B048759,B048759
S003B028097,B028097
S005B018351,B018351
S001B025819,B025819
S000B000484,B000484
S003B023132,B023132
S006B006862,B006862
S000B023586,B023586
S009B001394,B001394
S000B013377,B013377
S002B019810,B019810
S003B028456,B028456
S003B037806,B037806
S005B008395,B008395
S004B047101,B047101
S009B032993,B032993
S003B049343,B049343
S008B050287,B050287
S008B009912,B009912
S007B018440,B018440
S008B032847,B032847
S001B023116,B023116
S000B010784,B010784
S001B014501,B014501
S008B041644,B041644
S009B012750,B012750
S006B006267,B006267
S007B043501,B043501
S004B004276,B004276
S005B045766,B045766
S005B020167,B020167
S000B005133,B005133
S009B002312,B002312
S001B032211,B032211
S008B010671,B010671
S007B005827,B005827
S002B022361,B022361
S002B028932,B028932
S007B039864,B039864
S007B032862,B032862
S002B046228,B046228
S002B023922,B023922
S000B049213,B049213
S006B026293,B026293
S008B007373,B007373
S007B033796,B033796
S004B002929,B002929
S002B023438,B023438
S008B018289,B018289
S007B015433,B015433
S008B004054,B004054
S003B015350,B015350
S009B031039,B031039
S008B026329,B026329
S008B037166,B037166
S000B021435,B021435
S005B000128,B000128
S006B016122,B016122
S005B037032,B037032
S000B006944,B006944
S001B041914,B041914
S007B002985,B002985
S004B037658,B037658
S004B043467,B043467
S005B039243,B039243
S004B040237,B040237
S009B017160,B017160
S004B006590,B006590
S000B004054,B004054
S008B030553,B030553
S007B022282,B022282
S009B018566,B018566
S002B023620,B023620
S002B028722,B028722
S005B007815,B007815
S007B020679,B020679
S001B011114,B011114
S006B049209,B049209
S004B019933,B019933
S006B006877,B006877
S001B005508,B005508
S005B030821,B030821
S006B032143,B032143
S004B033590,B033590
S003B043479,B043479
S003B013088,B013088
S007B024012,B024012
S003B007012,B007012
S001B003319,B003319
S002B046686,B046686
S005B018202,B018202
S006B000030,B000030
S006B047981,B047981
S007B038836,B038836
S003B007997,B007997
S000B001664,B001664
S002B009795,B009795
S004B027100,B027100
S001B014592,B014592
S007B034351,B034351
S001B037658,B037658
S005B043906,B043906
S008B003798,B003798
S000B039325,B039325
S009B012796,B012796
S009B023570,B023570
S000B006024,B006024
S007B032047,B032047
S009B037066,B037066
S002B041000,B041000
S009B017421,B017421
S009B018318,B018318
S002B005599,B005599
S001B046868,B046868
S008B009588,B009588
S001B013629,B013629
S006B036437,B036437
S006B044691,B044691
S008B002578,B002578
S009B034680,B034680
S000B028107,B028107
S007B030017,B030017
S003B031751,B031751
S001B040618,B040618
S009B041653,B041653
S001B046697,B046697
S009B042635,B042635
S003B023631,B023631
S004B045766,B045766
S002B030249,B030249
S005B045285,B045285
S005B039605,B039605
S005B040601,B040601
S002B028068,B028068
S005B042054,B042054
S000B022361,B022361
S007B047049,B047049
S003B029982,B029982
S008B041495,B041495
S006B037216,B037216
S005B017202,B017202
S004B001696,B001696
S008B001309,B001309
S004B025358,B025358
S000B006738,B006738
S004B013295,B013295
S007B011065,B011065
S009B021042,B021042
S003B043820,B043820
S000B009448,B009448
S008B001401,B001401
S005B000479,B000479
S009B001613,B001613
S008B039779,B039779
S007B032949,B032949
S002B012142,B012142
S005B025293,B025293
S004B038969,B038969
S009B042394,B042394
S002B026583,B026583
S006B022378,B022378
S001B021073,B021073
S007B032993,B032993
S001B036437,B036437
S009B032597,B032597
S004B047094,B047094
S009B001664,B001664
S006B017539,B017539
S009B043239,B043239
S006B048386,B048386
S005B024634,B024634
S002B016698,B016698
S005B048532,B048532
S001B047317,B047317
S009B046914,B046914
S001B005805,B005805
S000B002109,B002109
S007B013520,B013520
S006B012796,B012796
S000B015818,B015818
S003B015786,B015786
S001B039243,B039243
S004B039263,B039263
S009B005959,B005959
S003B035985,B035985
S003B020323,B020323
S002B030385,B030385
S006B041100,B041100
S008B040416,B040416
S008B008128,B008128
S001B021310,B021310
S006B032114,B032114
S008B018406,B018406
S001B016999,B016999
S008B008994,B008994
S003B041000,B041000
S009B026521,B026521
S002B022709,B022709
S007B041534,B041534
S009B024266,B024266
S007B025322,B025322
S008B024651,B024651
S009B016043,B016043
S009B036052,B036052
S006B019829,B019829
S007B040169,B040169
S007B005781,B005781
S001B023615,B023615
S006B037894,B037894
S005B003964,B003964
S004B009904,B009904
S006B021310,B021310
S008B020203,B020203
S008B016759,B016759
S004B034557,B034557
S003B031622,B031622
S007B005097,B005097
S009B047456,B047456
S006B007062,B007062
S005B037563,B037563
S000B026492,B026492
S005B018330,B018330
S000B029021,B029021
S004B034963,B034963
S001B022332,B022332
S000B004632,B004632
S006B004514,B004514
S002B020864,B020864
S008B037138,B037138
S002B047299,B047299
S001B023877,B023877
S004B008663,B008663
S006B040237,B040237
S000B007698,B007698
S004B000147,B000147
S003B013178,B013178
S004B000190,B000190
S001B021814,B021814
S002B024942,B024942
S005B044067,B044067
S003B008078,B008078
S007B041719,B041719
S000B013020,B013020
S006B012433,B012433
S003B009549,B009549
S002B014098,B014098
S000B012355,B012355
S007B047094,B047094
S001B027407,B027407
S001B019124,B019124
S000B048333,B048333
S000B013843,B013843
S002B029424,B029424
S005B013084,B013084
S009B031505,B031505
S003B006944,B006944
S009B013457,B013457
S001B043377,B043377
S000B027129,B027129
S007B047381,B047381
S008B031573,B031573
S003B015900,B015900
S000B048625,B048625
S000B009145,B009145
S004B014537,B014537
S003B047228,B047228
S002B007192,B007192
S005B033557,B033557
S003B014837,B014837
S007B047249,B047249
S001B049096,B049096
S002B002163,B002163
S000B027645,B027645
S006B039730,B039730
S003B003041,B003041
S007B006648,B006648
S003B034531,B034531
S000B011919,B011919
S001B024236,B024236
S003B025274,B025274
S009B009588,B009588
S000B025111,B025111
S008B026006,B026006
S006B040173,B040173
S009B046232,B046232
S005B021808,B021808
S006B007342,B007342
S008B020867,B020867
S003B015909,B015909
S001B045745,B045745
S004B043583,B043583
S003B009710,B009710
S005B033097,B033097
S009B003065,B003065
S004B050359,B050359
S002B042533,B042533
S006B035838,B035838
S003B045936,B045936
S002B013762,B013762
S007B038024,B038024
S003B010988,B010988
S007B040697,B040697
S009B047249,B047249
S007B028258,B028258
S005B026033,B026033
S007B022257,B022257
S007B003107,B003107
S004B023541,B023541
S009B020735,B020735
S008B016841,B016841
S008B000150,B000150
S009B010290,B010290
S004B023586,B023586
S009B037806,B037806
S000B019410,B019410
S001B018089,B018089
S009B047270,B047270
S003B022115,B022115
S009B037243,B037243
S004B005508,B005508
S009B017539,B017539
S009B007526,B007526
S003B040504,B040504
S009B024550,B024550
S009B046081,B046081
S006B023826,B023826
S006B041914,B041914
S005B028107,B028107
S007B047878,B047878
S009B043949,B043949
S005B001023,B001023
S002B026469,B026469
S007B026629,B026629
S002B019318,B019318
S002B002183,B002183
S006B023213,B023213
S004B047905,B047905
S007B037778,B037778
S004B015909,B015909
S008B013102,B013102
S000B001277,B001277
S001B041505,B041505
S000B029965,B029965
S005B027690,B027690
S008B030929,B030929
S000B022045,B022045
S002B036627,B036627
S000B049584,B049584
S006B039671,B039671
S000B007062,B007062
S002B022462,B022462
S000B017960,B017960
S000B010005,B010005
S004B038663,B038663
S000B041376,B041376
S002B048521,B048521
S002B006570,B006570
S005B012475,B012475
S000B041613,B041613
S003B026521,B026521
S008B014501,B014501
S005B036775,B036775
S008B028944,B028944
S004B014177,B014177
S004B003911,B003911
S002B004897,B004897
S005B048122,B048122
S007B025891,B025891
S004B024407,B024407
S009B008312,B008312
S003B003523,B003523
S009B014070,B014070
S009B024834,B024834
S001B043083,B043083
S009B003426,B003426
S005B014902,B014902
S003B019610,B019610
S009B011144,B011144
S001B013020,B013020
S005B032765,B032765
S006B017791,B017791
S001B027783,B027783
S006B013248,B013248
S001B012567,B012567
S005B043189,B043189
S007B019104,B019104
S009B025569,B025569
S006B038167,B038167
S002B045499,B045499
S007B041207,B041207
S005B028667,B028667
S003B045499,B045499
S008B015161,B015161
S001B023673,B023673
S005B042246,B042246
S003B000132,B000132
S009B043530,B043530
S008B012321,B012321
S007B001761,B001761
S002B027100,B027100
S003B033992,B033992
S008B013356,B013356
S003B016251,B016251
S008B017960,B017960
S001B009718,B009718
S007B005668,B005668
S001B028543,B028543
S006B041601,B041601
S000B041202,B041202
S007B038846,B038846
S001B020415,B020415
S008B032993,B032993
S001B032903,B032903
S001B021481,B021481
S001B012750,B012750
S007B027534,B027534
S004B032046,B032046
S007B030750,B030750
S003B011754,B011754
S008B015971,B015971
S002B029670,B029670
S001B037617,B037617
S009B012654,B012654
S000B004197,B004197
S004B031037,B031037
S001B017906,B017906
S000B041519,B041519
S003B042117,B042117
S001B006142,B006142
S009B008315,B008315
S006B002687,B002687
S002B037005,B037005
S001B030577,B030577
S006B001522,B001522
S004B014570,B014570
S003B022513,B022513
S005B047855,B047855
S002B015338,B015338
S006B045499,B045499
S003B007780,B007780
S004B024505,B024505
S001B020686,B020686
S000B030795,B030795
S003B046590,B046590
S003B038167,B038167
S002B006485,B006485
S003B011993,B011993
S009B015318,B015318
S004B007017,B007017
S001B039840,B039840
S002B044565,B044565
S006B031552,B031552
S004B047328,B047328
S003B042074,B042074
S003B008954,B008954
S005B027892,B027892
S005B040151,B040151
S008B035907,B035907
S009B011515,B011515
S008B034417,B034417
S007B028203,B028203
S004B012862,B012862
S004B004702,B004702
S005B018701,B018701
S000B002394,B002394
S009B032515,B032515
S006B005133,B005133
S001B019786,B019786
S002B006590,B006590
S009B041656,B041656
S006B024886,B024886
S002B047088,B047088
S005B009549,B009549
S002B003159,B003159
S000B036627,B036627
S004B047817,B047817
S008B008992,B008992
S007B041316,B041316
S007B016698,B016698
S007B033515,B033515
S004B041695,B041695
S005B038336,B038336
S000B036751,B036751
S006B009184,B009184
S001B020418,B020418
S005B000664,B000664
S001B001761,B001761
S001B012693,B012693
S001B046583,B046583
S002B005781,B005781
S009B010005,B010005
S006B003995,B003995
S001B018547,B018547
S008B048625,B048625
S004B008859,B008859
S000B004638,B004638
S001B017836,B017836
S001B031411,B031411
S003B032862,B032862
S000B002970,B002970
S002B027892,B027892
S007B004080,B004080
S007B037806,B037806
S000B027025,B027025
S005B022626,B022626
S005B004127,B004127
S001B038639,B038639
S005B049645,B049645
S004B019062,B019062
S009B028727,B028727
S000B031102,B031102
S009B006016,B006016
S007B013670,B013670
S009B028263,B028263
S000B039243,B039243
S000B025025,B025025
S000B027725,B027725
S009B015703,B015703
S000B002760,B002760
