y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2.0,2.252,-2.268,0.88,-1.331,3.926,4.568,-3.478,3.305,-1.676,1.008
2.0,1.613,-3.97,-2.696,0.71,0.311,0.437,1.974,-2.716,1.798,0.644
1.0,0.023,0.615,0.321,3.285,-1.172,0.351,-2.197,1.983,1.58,-4.551
2.0,-0.102,-1.686,-0.407,0.205,0.102,1.131,-0.451,-0.495,-2.461,-2.776
1.0,-1.56,-1.298,-5.36,-0.426,-3.67,4.043,-2.487,-0.235,-1.743,1.094
1.0,-1.877,-2.041,-2.205,2.316,-3.573,2.675,-1.144,-1.22,-2.317,0.165
0.0,-1.288,-0.739,-1.9,-1.329,-3.988,-4.128,3.615,2.356,-1.864,0.552
0.0,-3.693,0.243,-0.717,-2.34,-1.646,1.198,0.375,0.639,0.489,-0.86
0.0,-1.554,0.708,-4.049,-2.026,1.213,0.781,3.162,0.047,0.104,-0.837
1.0,-4.498,-2.681,-0.522,0.405,-3.724,0.416,-2.845,-6.168,0.171,-1.209
1.0,-0.733,-3.513,-2.246,-0.241,-7.001,1.419,-4.039,-2.668,-0.731,0.718
2.0,1.215,-2.31,0.958,0.208,2.24,2.781,-4.26,1.823,-1.987,1.285
1.0,3.114,1.082,2.202,3.083,-2.914,1.737,-2.376,-1.551,2.218,-3.703
1.0,-1.498,-1.947,-2.881,-0.363,2.588,0.169,-2.924,2.39,-6.439,0.017
2.0,-0.349,0.897,-2.668,2.925,-6.389,-1.236,-0.379,3.698,0.566,4.609
0.0,-2.457,2.184,-2.116,-2.735,-1.2,3.934,4.425,1.299,-1.066,-3.093
1.0,-2.395,2.346,-3.826,1.732,-0.899,-1.152,-1.348,0.632,0.399,-0.967
1.0,-2.632,-1.846,-1.325,1.194,-3.835,1.123,-1.568,-4.128,-0.592,0.65
2.0,-1.933,-1.867,2.992,1.376,2.044,1.31,-2.393,-0.15,-1.032,-1.548
1.0,-1.701,-0.312,-2.589,-0.254,1.434,3.729,-1.281,2.891,-0.149,-0.543
1.0,-1.079,-1.741,-4.046,1.348,2.269,-0.935,-4.694,0.532,-4.749,0.214
2.0,1.818,-5.221,-0.537,-1.1,1.726,-1.995,-3.685,1.749,-0.433,-0.852
2.0,1.633,-2.224,-1.162,-2.489,2.015,0.997,-0.307,1.653,-2.996,-2.051
1.0,-5.553,-3.198,-7.665,0.62,1.369,0.333,-0.736,0.687,-1.216,1.311
2.0,4.735,-1.856,-2.068,2.402,0.028,-1.426,3.883,-1.251,7.487,4.604
1.0,-2.568,-3.292,-3.851,-0.243,-3.796,1.945,-4.318,-0.01,-0.733,-3.718
1.0,-0.184,1.58,2.028,-0.367,1.115,3.021,-1.558,2.504,-3.807,-0.709
2.0,1.934,-2.512,-0.343,3.106,1.126,-1.363,1.785,2.877,1.648,1.815
2.0,-0.778,-0.834,1.286,-3.431,-0.774,0.627,-1.257,1.798,-0.919,-5.057
2.0,0.543,-0.337,-3.275,-0.789,-3.333,-1.509,4.089,0.322,1.028,3.369
2.0,3.919,-1.955,-1.846,0.762,0.91,-1.588,6.035,0.859,4.001,-0.061
1.0,-2.234,2.836,-2.206,1.091,0.616,3.2,-0.072,1.455,1.778,-1.389
2.0,1.867,-4.669,-3.857,-0.089,3.349,-1.368,-3.722,0.865,-0.228,-2.849
2.0,4.826,-1.476,-4.722,-3.234,0.805,1.978,-0.7,2.713,-2.59,1.326
2.0,2.571,-1.417,-0.875,3.688,-0.539,-1.401,3.423,4.131,2.951,0.413
0.0,2.897,2.046,-2.323,-0.639,-2.16,-3.125,4.912,-1.265,-3.507,-3.254
2.0,-1.173,-3.159,-0.048,-0.734,1.703,-0.129,0.99,-0.817,-3.314,-6.548
0.0,1.565,3.539,-0.963,-1.687,-1.514,-3.009,1.708,1.488,-3.609,-3.599
1.0,0.254,-1.108,-1.91,2.024,1.681,1.525,-3.469,-0.107,-2.151,-0.595
0.0,-0.478,-1.026,-3.566,-0.679,-5.628,-0.691,1.883,2.863,-3.094,-0.686
2.0,-0.377,-0.996,-0.949,3.426,-1.157,-1.482,0.526,2.713,0.005,3.278
0.0,1.414,3.012,-1.92,1.935,-2.321,-1.329,2.117,3.028,0.677,-2.924
1.0,-1.251,-3.903,-6.424,1.214,0.057,-0.399,-3.584,-1.213,-1.586,0.477
0.0,0.928,1.835,-0.89,2.693,-1.849,-1.4,-0.826,3.37,-1.066,-1.23
0.0,-0.56,-5.933,-0.219,-0.214,2.91,0.867,1.739,-0.377,-0.695,6.969
2.0,0.404,-1.671,-1.442,5.234,-3.594,-0.137,1.083,-0.326,1.248,3.131
2.0,-1.163,-5.408,1.564,0.199,2.747,-1.647,-3.021,0.099,-1.84,-4.011
2.0,-0.424,-2.442,3.006,-0.386,2.296,1.27,-2.18,1.372,-0.942,0.423
0.0,-1.482,-0.144,1.069,0.531,0.564,-2.906,2.642,2.033,0.577,2.542
1.0,-0.218,0.933,0.756,4.157,0.721,-0.014,-1.418,3.305,0.301,-3.697
0.0,0.263,0.918,-3.184,1.565,-2.359,-3.359,1.895,1.659,-2.366,-1.424
2.0,0.504,-1.684,-0.828,1.753,-0.28,0.133,0.587,0.9,-3.063,-3.303
2.0,2.468,0.315,-3.012,-1.412,2.199,3.515,-0.191,1.634,-1.567,-1.762
2.0,0.367,0.73,-1.271,-1.12,2.228,2.2,-2.855,1.833,0.645,-1.473
2.0,-1.435,0.697,-3.158,-0.83,-3.31,3.067,-2.233,-2.254,-1.592,-1.819
2.0,1.599,-0.858,-1.21,3.715,-3.292,-1.152,5.81,3.082,2.533,2.039
0.0,2.107,0.134,-0.536,-0.804,2.048,-0.082,-1.639,1.336,-3.748,0.746
1.0,-3.649,-2.083,-0.876,3.499,-1.351,2.778,-0.308,-0.256,-3.383,-3.425
0.0,-2.539,-1.305,-1.511,-3.114,-2.507,-3.211,-1.131,3.96,-3.268,1.388
0.0,-0.102,-0.087,-3.454,4.406,-0.139,-0.4,3.129,-0.145,-1.032,1.086
2.0,3.409,-4.568,-4.732,-0.648,-0.971,2.037,3.846,-1.626,3.532,0.06
0.0,-2.039,-3.86,-2.676,1.603,-5.821,5.554,3.077,-4.577,0.992,0.649
1.0,-5.122,-0.052,2.375,3.003,-0.632,-1.074,-1.106,-3.159,-0.879,-2.979
0.0,-0.107,0.577,-3.011,1.465,-3.593,-2.233,-0.091,4.473,1.158,-1.425
1.0,0.478,1.474,-2.331,3.143,-0.252,3.347,2.129,-2.472,-1.75,0.863
2.0,0.322,-1.13,-4.441,2.939,-5.352,1.196,1.264,0.708,-1.314,2.526
0.0,-2.345,-0.197,-2.285,-2.073,-1.441,2.383,3.906,-2.102,2.662,-0.068
0.0,2.979,1.962,-1.559,0.62,-3.396,-4.004,3.746,0.801,-4.097,-3.633
0.0,-0.27,2.806,0.159,-0.642,2.031,-3.292,0.689,1.547,-2.822,-0.626
2.0,-1.689,-1.867,-3.882,-1.129,-0.938,-0.926,1.526,-2.586,0.339,-0.555
1.0,2.079,-1.593,-2.86,0.427,0.959,1.204,0.306,-0.716,-1.834,-0.778
0.0,3.175,5.502,-4.542,4.308,-0.0,-0.348,0.619,0.865,-2.799,-5.312
1.0,-3.895,-0.343,-2.468,2.447,-2.594,2.189,-1.57,-1.906,-0.036,-2.248
2.0,2.89,0.634,-2.139,4.095,-1.829,-1.833,2.189,4.597,4.471,5.493
1.0,-3.169,3.294,-1.853,0.132,0.476,-1.183,1.943,5.5,-3.123,-3.002
2.0,0.529,-0.269,-0.945,3.841,-2.075,-1.887,0.491,2.758,0.485,3.584
0.0,-1.232,-0.204,-1.867,1.205,-0.323,-0.466,-1.435,3.634,-0.467,1.527
0.0,2.742,3.138,0.735,-0.574,-2.905,-4.246,2.059,2.643,-1.38,-4.12
2.0,2.292,-1.616,-1.819,4.03,-2.307,-0.451,2.448,2.685,1.686,1.756
0.0,-2.838,0.578,-0.635,-3.07,0.128,3.395,2.409,0.885,2.817,-1.75
2.0,0.15,-1.774,-1.591,0.319,0.711,1.693,-2.717,-0.119,-3.319,-2.396
1.0,-1.804,-2.059,-1.671,3.201,1.258,3.396,0.287,0.631,-4.029,-2.642
2.0,0.365,-2.075,-2.37,0.165,-0.894,-0.525,5.747,0.967,1.873,-1.163
1.0,-1.368,-1.391,0.037,3.119,0.493,1.004,-0.985,-0.802,-2.167,-1.275
2.0,3.927,-2.956,-2.079,0.332,1.125,-0.756,0.315,5.178,4.127,1.521
1.0,0.907,2.247,-0.435,1.498,2.531,2.312,-3.11,-0.491,-3.114,-2.873
1.0,-4.766,-5.387,-2.003,2.632,-4.032,2.259,-2.442,-0.684,-2.28,-0.87
2.0,1.819,-2.111,-0.016,2.731,-1.434,-1.765,3.349,0.591,0.805,-0.755
1.0,-3.465,-2.674,0.837,3.251,-0.898,0.625,0.272,-3.141,-2.033,-5.009
2.0,0.763,-3.14,-0.838,-2.373,1.236,0.113,-1.848,1.37,-3.121,-1.82
1.0,-0.784,0.057,-3.73,0.283,-2.195,3.341,-3.852,-0.696,-0.888,-1.913
0.0,-2.121,-0.647,-0.282,-2.079,-4.715,-0.303,-1.053,-2.941,1.695,0.494
0.0,-2.638,-2.444,1.057,-0.42,1.514,-0.606,-1.91,0.145,3.068,-5.15
2.0,-0.52,-0.788,-1.868,4.681,-1.926,-0.116,0.14,8.142,-0.329,4.042
2.0,3.018,-6.021,2.027,2.77,5.678,-1.398,0.762,-0.861,1.768,-3.479
0.0,1.25,-3.572,-1.307,-1.006,1.932,0.837,2.142,-0.996,2.36,-3.948
1.0,1.162,3.15,1.32,4.547,1.331,0.779,-0.855,1.946,0.545,-4.533
2.0,-2.335,-2.336,-1.243,-0.219,-0.666,1.082,-0.56,-2.001,2.739,-1.986
2.0,0.929,-2.253,-0.966,-1.543,-1.12,0.021,-2.247,0.987,-1.401,-3.941
1.0,1.268,3.55,2.141,2.488,1.393,2.06,-2.993,-0.671,-2.707,-4.016
0.0,3.007,1.288,-3.086,1.496,-2.878,-0.426,2.482,0.342,-2.262,-2.864
2.0,-0.443,0.422,-1.61,-3.882,0.864,0.449,0.149,1.406,-1.938,-2.043
1.0,0.529,-3.376,-4.007,-1.68,-6.816,1.848,-4.927,-1.87,-0.199,2.244
0.0,-1.897,-5.634,-1.497,0.499,-0.295,1.318,-0.161,-2.651,3.991,0.489
0.0,-2.71,-0.127,0.047,-1.055,-4.79,3.961,1.785,-1.561,-0.287,-6.061
2.0,0.983,-2.386,-0.326,-2.494,2.893,1.018,-1.095,2.16,-0.77,-4.193
1.0,-1.493,-1.374,-3.672,1.766,0.06,-2.537,-3.324,1.189,-3.055,-0.789
0.0,-1.953,0.688,-1.099,-2.751,-0.521,-0.061,0.316,1.474,0.373,0.284
2.0,1.824,-2.697,-2.152,-0.546,-1.786,-0.977,-0.641,-0.186,-0.274,-0.872
1.0,-0.636,-0.557,-0.721,2.037,1.341,1.745,-3.18,2.405,-1.615,-2.372
1.0,0.332,1.805,-0.128,2.613,1.108,2.658,-1.869,0.191,0.396,-1.485
1.0,-2.773,1.385,0.081,-0.479,0.699,3.378,-2.587,2.817,-1.799,0.48
1.0,0.435,-0.355,-4.246,-1.611,-3.5,3.261,-2.192,-3.599,-0.64,0.915
1.0,-0.545,-0.932,-2.909,0.667,-1.103,1.831,-2.581,1.618,-1.254,-2.191
0.0,-1.581,-0.818,-4.824,-1.069,-2.84,2.381,3.91,-2.556,-1.134,-0.663
0.0,-0.417,-1.592,-2.228,2.111,-0.828,-0.319,0.805,1.754,-1.027,2.655
0.0,-1.618,1.103,-1.411,0.18,-0.805,-2.709,0.556,1.87,-3.614,0.94
0.0,-5.522,2.709,2.807,2.618,-1.674,0.312,-2.638,-3.32,-0.74,-5.826
1.0,-3.979,7.027,-2.015,0.164,1.558,2.49,-1.086,1.163,-0.537,-1.91
0.0,-0.085,2.472,0.054,1.615,-0.579,-2.715,-2.016,2.898,-2.526,-0.767
1.0,-1.222,-1.555,-2.643,-0.795,-3.317,1.461,-4.548,-2.77,0.897,1.007
1.0,-1.332,-0.007,-2.285,1.025,-0.85,-0.063,-1.399,0.793,-0.916,-0.935
0.0,0.141,2.471,0.55,0.658,1.77,0.108,-2.776,1.801,-3.424,0.154
2.0,0.613,-0.299,0.506,-0.552,0.001,2.309,-4.468,1.868,-0.675,-2.344
2.0,-2.845,0.776,-4.642,-1.036,-7.535,-0.395,4.349,2.238,0.336,4.961
1.0,-1.914,2.088,-2.102,1.63,2.194,1.407,-3.122,-0.31,-2.029,-0.384
2.0,2.278,-2.504,0.995,0.438,-0.131,-3.135,1.023,1.055,1.512,-1.327
0.0,-3.117,0.234,0.509,-1.915,-4.06,0.853,2.214,-4.057,3.627,-2.94
2.0,1.689,1.709,0.528,-3.742,-2.126,4.085,-2.916,3.604,-0.614,-2.822
2.0,1.416,-1.401,-2.179,0.193,-2.353,-1.494,0.331,0.276,0.42,1.039
0.0,-1.48,-0.824,-1.587,-3.098,-1.244,2.774,2.413,-0.596,2.33,1.255
2.0,-1.896,-0.659,0.951,-0.653,-0.368,0.72,-4.246,0.704,-0.11,-3.626
2.0,1.961,-3.821,-3.337,-0.01,2.094,-0.469,-1.565,0.243,-1.438,-3.342
2.0,0.636,-3.994,-3.107,-2.817,-1.607,0.194,0.055,-0.984,-0.192,-0.036
1.0,-4.218,-1.89,-4.418,-0.311,3.158,1.782,-2.932,0.806,-3.987,3.575
2.0,0.309,-3.032,-1.627,1.877,1.351,-1.971,-3.14,-0.771,-1.094,-1.318
0.0,1.222,3.022,-0.441,4.409,0.044,-2.297,2.041,1.249,0.233,-1.427
2.0,2.847,-2.793,0.153,1.154,-0.289,-2.211,0.469,-0.759,1.571,-2.612
0.0,2.56,7.231,-1.4,5.694,0.914,-1.003,1.652,0.506,-2.376,-4.692
0.0,-0.65,2.984,-2.476,3.675,0.035,-1.966,1.81,0.361,-2.043,-0.938
0.0,2.004,-1.216,-4.037,-3.127,-0.49,-1.318,-0.695,1.386,-5.12,-1.552
0.0,3.086,4.249,-1.025,0.698,-1.378,-1.452,0.408,1.129,-5.17,-4.562
0.0,-0.615,0.437,-2.101,-0.384,-1.079,-1.597,2.543,1.428,-2.899,-0.061
2.0,1.411,-1.988,-2.464,-0.944,1.353,-0.352,-1.959,0.906,-1.101,-1.244
1.0,-2.487,1.268,-1.218,-2.033,2.637,5.18,0.1,3.803,-2.996,-0.734
2.0,2.067,-0.855,-4.259,-2.745,-1.692,-0.461,-0.782,0.737,-3.602,0.03
2.0,1.952,-2.239,2.19,-1.216,1.601,3.362,-5.288,3.66,0.301,2.286
1.0,0.48,3.992,1.01,4.201,1.968,0.964,0.151,1.566,-0.107,-5.033
2.0,2.144,-1.444,-2.04,3.418,-1.174,-0.616,3.461,3.112,2.258,2.387
1.0,-1.168,1.887,-1.534,1.769,1.661,2.008,1.058,3.58,0.218,-3.325
1.0,-3.027,5.549,-2.189,0.653,0.655,-0.935,-1.572,1.767,-2.491,-2.351
0.0,-1.152,-3.674,0.413,-0.965,0.863,1.27,-0.469,-0.379,4.001,-1.43
2.0,0.404,-0.956,-1.678,-1.063,2.546,0.151,-0.172,0.548,-1.545,-2.579
2.0,0.939,-3.836,-3.343,1.067,-2.275,1.548,-0.054,1.152,-2.468,-0.958
2.0,0.688,-5.008,-2.742,-1.094,3.683,-0.855,-2.786,0.572,-3.497,-4.068
0.0,1.407,2.446,1.247,1.662,-1.587,-2.459,2.08,2.841,1.235,-1.257
2.0,1.409,1.582,-2.093,-2.846,-0.774,2.961,-2.21,2.32,-0.91,-3.159
2.0,4.394,-2.332,-4.039,-2.315,4.763,2.867,-0.916,3.429,2.08,-3.575
0.0,-2.695,1.414,-1.604,-3.714,0.169,2.573,2.352,1.246,0.77,-2.523
0.0,-4.125,3.351,-2.662,1.621,-2.59,-1.508,1.834,2.332,-2.804,-0.768
0.0,-0.909,-1.029,-2.77,-1.213,-0.459,3.305,3.665,-1.038,-0.065,-5.521
1.0,-1.086,4.292,-0.252,3.625,1.467,0.159,-0.237,1.566,-0.213,-3.63
1.0,-4.348,-1.247,-2.706,0.065,2.897,1.785,-1.176,5.587,-3.699,-0.681
0.0,1.488,-4.538,-4.574,-0.224,-1.124,1.77,3.445,-4.563,2.493,2.533
2.0,-2.61,-2.532,1.075,0.284,2.516,0.064,0.236,-1.733,-6.588,-0.224
1.0,-2.263,-1.243,-2.876,0.836,2.476,1.856,-1.677,2.225,-2.655,0.101
0.0,3.622,1.573,-2.582,1.099,-1.112,-2.621,2.914,-0.149,-2.511,-3.259
2.0,1.538,-1.927,-0.241,-0.895,-1.795,-2.769,1.196,1.459,0.677,-1.399
2.0,1.834,1.344,-0.09,2.622,-4.067,-3.936,-2.118,4.344,0.194,1.76
1.0,-1.182,3.08,0.721,0.041,-1.066,6.104,0.853,2.806,4.141,-2.444
2.0,-0.672,-2.139,-4.052,-1.262,-4.008,0.599,3.325,1.298,0.902,0.313
0.0,1.789,2.058,-1.518,-1.399,-3.077,-2.75,0.006,2.876,-3.764,-3.149
2.0,-2.39,2.383,1.338,-1.531,-1.673,-1.895,2.667,-0.718,0.545,0.276
0.0,3.706,1.675,0.459,-4.012,-2.494,-3.874,-0.791,3.46,-2.859,-4.21
0.0,1.798,1.537,-1.513,3.102,1.888,1.736,2.684,-1.244,-0.471,-0.084
1.0,0.29,4.551,0.35,1.678,0.981,0.326,-0.139,2.915,-1.62,-3.835
2.0,2.61,-0.66,0.497,3.845,-1.405,-3.219,-2.233,0.565,1.745,1.684
2.0,3.164,1.822,-4.745,-4.184,0.544,3.299,-0.105,2.972,-0.301,-3.066
2.0,1.557,0.588,0.068,-0.269,0.204,2.356,-2.23,1.695,0.15,0.38
0.0,0.604,-0.45,-2.816,-2.412,-1.251,1.428,3.116,-1.761,1.045,-0.765
2.0,1.882,-1.781,-2.303,-0.877,-1.981,-1.389,5.326,0.653,2.851,0.26
2.0,2.821,-2.021,-1.259,0.415,-2.393,-1.507,2.297,4.441,1.055,-0.361
1.0,-6.535,0.786,-6.627,-1.966,3.039,0.363,0.022,5.666,-4.092,0.966
0.0,0.489,-2.499,-1.338,-2.718,-0.499,3.881,3.482,-1.442,2.225,-4.007
2.0,2.947,-1.648,-2.997,-3.991,-0.089,1.193,-0.765,2.694,-0.818,-2.746
1.0,-1.787,-0.392,-0.034,3.154,1.586,-0.871,-0.47,-1.596,0.755,-1.897
1.0,-1.222,-1.217,-0.955,1.815,-0.275,1.857,-1.095,-1.61,-1.791,-3.907
1.0,-1.994,-2.026,-2.763,1.091,-0.181,0.257,-3.641,2.537,-0.867,0.943
0.0,1.998,0.66,0.102,0.6,-2.054,-3.238,-0.82,3.077,-2.27,-0.744
0.0,-0.568,-0.454,-1.569,-1.895,-1.921,-0.623,1.01,-1.52,-0.046,-2.755
2.0,1.587,0.932,-4.501,-3.697,0.426,2.216,2.094,1.162,-1.706,-2.693
2.0,1.732,-0.662,-2.091,2.877,-3.121,-1.141,0.812,2.878,1.385,2.679
2.0,1.33,-0.93,-0.455,4.038,-1.357,-1.754,1.202,3.415,-0.277,0.381
0.0,-0.574,2.428,-2.608,2.522,-5.834,-2.948,0.693,4.195,-0.415,-2.674
2.0,-1.278,-0.974,2.63,1.161,-0.352,-4.456,3.933,2.797,-2.161,-0.689
2.0,-0.254,-2.267,-1.225,2.141,-0.632,-0.605,4.562,4.381,1.78,2.813
0.0,-2.429,-0.665,-0.729,-1.931,-3.117,3.078,2.62,-1.658,0.935,-3.293
2.0,-1.211,-0.009,-0.473,0.307,1.665,2.121,0.362,-0.802,-2.841,-3.278
1.0,-1.167,-2.148,-3.368,0.808,-1.585,2.2,-2.367,-0.552,-0.996,-1.328
1.0,-0.701,3.176,2.063,0.978,0.697,0.158,-1.873,2.612,-3.943,-1.571
1.0,-3.825,-4.549,-3.113,0.988,-4.746,3.642,-3.219,-1.773,-2.954,-2.633
0.0,2.71,6.885,-1.028,3.334,-2.409,-2.005,1.363,2.437,0.807,-6.234
1.0,-2.111,0.085,-0.984,0.582,-2.161,3.67,-2.253,-3.158,-3.121,-0.597
2.0,1.82,-2.399,-2.372,-2.892,-0.721,0.632,-2.305,1.668,-3.115,-3.613
2.0,0.823,1.159,-1.425,-0.852,0.306,2.732,-2.002,1.33,-0.125,-3.465
0.0,0.763,1.845,-3.449,4.604,2.661,1.141,0.504,-0.214,-2.838,-0.133
0.0,-1.5,-0.159,-2.12,-0.654,-4.076,-4.883,2.1,3.575,-1.368,-0.292
2.0,1.551,-2.178,-3.22,-1.676,1.727,-0.165,-0.644,0.793,-2.093,-3.37
1.0,-0.57,6.562,3.728,1.822,2.564,3.46,-0.257,3.393,-1.45,-3.6
2.0,5.731,-2.643,-3.378,-1.432,2.953,3.372,-2.332,3.494,-0.325,0.521
1.0,0.653,-1.091,-0.257,0.299,2.026,2.731,-2.439,0.784,-3.872,-0.775
1.0,0.952,2.241,0.247,3.57,-0.968,-0.377,-0.265,2.032,1.197,-3.436
1.0,0.211,4.507,0.424,1.229,3.773,3.383,-1.948,-2.316,-4.13,-1.75
1.0,0.311,-2.979,-3.991,1.114,1.482,-0.37,-4.069,-1.903,-4.634,0.791
0.0,3.68,-1.068,0.167,-2.904,-2.465,-3.091,3.703,0.608,0.305,-1.175
1.0,-0.136,2.241,-1.407,0.559,2.461,4.614,-2.087,-0.632,-1.58,-1.011
2.0,0.702,-1.723,-2.094,-1.648,-2.76,-1.665,1.054,1.995,1.16,1.816
1.0,-1.213,6.841,1.589,3.725,0.579,1.446,-0.223,2.479,2.342,-5.071
1.0,0.612,-0.031,-2.652,0.918,-1.929,0.521,-2.068,-1.677,0.48,-1.082
1.0,-1.625,-4.409,-1.466,2.559,-3.975,2.893,-1.093,-1.437,-3.634,0.783
0.0,0.103,0.507,-1.763,2.983,-3.619,0.199,2.355,1.393,0.613,-0.019
1.0,0.734,4.184,0.377,2.458,0.246,-0.474,-0.559,1.273,-1.281,-4.665
1.0,-0.841,-5.753,-3.164,-0.988,2.055,2.581,-1.845,3.785,-4.793,1.001
0.0,-1.433,1.875,-0.594,-4.145,0.428,2.059,2.444,1.78,0.746,-4.535
1.0,-2.355,3.053,-2.197,1.905,-0.668,-2.037,-0.127,2.653,-1.032,-4.835
1.0,-2.933,0.56,0.297,4.281,0.667,1.194,0.233,-1.958,-0.711,-1.364
2.0,0.338,-3.396,-5.568,0.538,-4.032,2.778,-0.143,0.528,2.197,3.937
1.0,-2.759,0.014,1.436,2.278,-2.961,1.409,-1.407,-2.966,-2.612,-1.335
0.0,0.343,2.981,0.133,3.267,-2.702,-1.01,-1.492,3.975,-0.617,-1.416
0.0,0.895,2.345,-5.322,-3.383,-1.217,3.853,5.225,-0.498,-2.639,-5.35
1.0,-1.462,2.324,-0.459,-0.434,1.806,1.966,-0.563,2.351,-3.786,-2.117
1.0,0.806,-1.353,-4.075,-0.012,-0.972,1.54,0.484,-2.226,-0.997,2.302
0.0,3.096,2.794,0.664,0.967,-2.534,-4.15,2.485,1.808,-2.085,-3.236
0.0,0.911,1.495,-5.327,2.756,-3.188,-0.815,-0.004,3.611,0.086,-2.9
2.0,1.64,2.325,-1.786,-3.66,-1.759,3.605,-2.039,2.864,-0.51,-0.652
0.0,-2.051,1.47,-2.98,-0.803,-3.284,-3.177,-0.562,-1.252,-2.254,1.22
2.0,1.785,-1.985,-1.145,0.133,-2.01,-1.841,-1.098,3.286,-0.52,0.706
0.0,1.29,1.353,-2.433,1.053,1.264,-0.652,-0.485,0.553,-5.63,-0.936
2.0,0.306,1.149,-1.146,-0.555,2.565,1.563,-0.504,1.091,1.39,1.406
1.0,-2.637,-1.937,-0.91,2.751,0.024,2.428,-1.958,-1.617,-2.095,-1.525
2.0,0.289,-0.639,-3.953,-3.73,-1.432,-1.33,0.363,0.464,-1.785,-4.795
0.0,-2.414,0.647,-3.59,-1.039,0.749,-0.717,1.844,-1.745,1.976,0.392
2.0,0.05,-4.911,-2.953,2.551,0.931,2.299,3.076,0.007,1.301,2.713
0.0,-2.271,-1.996,-4.25,0.157,-4.397,2.805,3.081,-5.302,1.601,1.653
1.0,-3.738,0.163,2.296,0.91,-3.15,1.093,-1.894,-3.715,-3.305,-3.43
2.0,0.318,-2.296,-0.828,1.374,0.739,0.467,-4.015,0.043,-1.011,0.053
2.0,0.522,-2.107,-0.922,1.82,0.384,-1.418,5.213,1.732,2.084,2.177
0.0,3.216,-0.095,-2.033,-0.222,-2.345,-1.401,3.691,0.307,-2.378,-2.452
1.0,2.757,-2.495,-0.475,-1.072,0.284,0.788,-0.751,1.559,-1.131,1.442
0.0,-3.014,-3.563,-2.718,-0.124,0.168,1.747,1.504,-1.219,1.563,-1.05
1.0,-3.878,1.253,-3.365,-0.649,1.327,0.675,0.252,3.64,-3.247,-1.021
0.0,0.76,2.863,-3.57,0.112,-0.702,-2.92,-1.163,1.851,-5.312,-3.237
2.0,-0.483,-0.172,-0.716,-0.706,1.369,0.269,0.843,-0.207,-1.708,1.215
1.0,-2.218,-2.394,-0.391,1.052,-3.286,1.557,-3.211,-2.24,-2.227,-2.033
0.0,-0.448,-4.095,-0.535,0.58,-1.514,-0.155,-0.02,-3.187,3.175,-0.79
1.0,0.085,0.228,-0.408,0.609,1.122,0.279,-3.172,1.264,-4.649,-0.259
0.0,1.987,6.562,-0.845,6.097,-0.77,-2.083,2.485,1.038,-0.336,-4.375
2.0,1.517,-4.215,-1.228,-2.489,0.204,-1.132,5.771,-2.134,1.526,-2.86
0.0,-1.183,1.647,-3.243,4.832,1.726,0.176,-0.235,0.276,-2.223,1.138
0.0,2.421,-0.99,0.042,-2.29,-0.133,-3.36,3.246,0.963,-1.922,-0.283
2.0,-1.854,-1.673,0.803,-3.088,-0.464,0.156,-0.169,0.249,-4.646,-3.082
1.0,-2.273,1.019,-0.439,-0.502,-3.747,1.305,-2.016,-1.399,-3.301,-4.545
2.0,2.484,-1.925,-0.32,-0.199,1.684,2.461,-4.194,2.303,-1.185,-0.374
2.0,2.187,-1.811,-3.128,-1.137,-0.163,0.986,-2.585,1.071,-2.322,-0.753
1.0,-2.24,4.718,-2.284,3.774,1.864,-0.253,0.744,2.233,0.751,-3.779
0.0,4.606,4.895,-2.528,-1.357,-4.46,-2.838,0.922,1.106,-4.726,-7.622
1.0,-1.815,5.147,0.809,2.103,0.958,1.918,0.94,2.694,0.052,-4.003
2.0,3.476,-2.875,-2.45,-0.225,1.321,-0.875,4.986,1.788,5.023,1.024
0.0,-3.207,0.768,-0.903,-1.233,-2.314,2.498,3.047,-0.874,-0.165,-5.23
2.0,2.982,-3.072,-3.66,-2.139,2.155,-0.429,1.894,1.001,-1.006,-2.602
2.0,-0.047,-2.06,0.283,3.369,-0.654,-1.459,3.565,3.119,-0.225,0.055
2.0,1.381,-1.918,-0.909,0.29,2.565,1.068,-4.535,1.693,-0.053,-1.069
0.0,-0.236,-6.507,-1.209,1.196,1.769,-1.047,-0.304,-2.34,3.286,-2.082
0.0,-1.92,-0.685,-3.615,-1.415,-0.382,0.842,3.166,-1.022,-0.387,-1.748
0.0,-1.808,-4.95,0.61,0.832,-2.695,1.602,-0.04,-4.962,5.242,-2.461
0.0,-0.548,0.235,-1.003,-2.811,-0.558,-0.767,0.381,-1.367,1.656,-3.881
0.0,-2.403,2.351,-1.77,-3.127,-2.86,3.363,2.734,-0.443,-1.423,-6.029
1.0,-0.272,0.224,-2.133,2.105,1.093,-1.089,-2.021,-0.286,-3.474,-2.072
2.0,2.64,0.164,-1.001,-0.725,2.987,4.668,-1.391,2.149,-2.911,2.287
1.0,-1.582,-2.558,-2.289,3.337,-0.749,3.093,-2.056,1.097,-2.428,-2.189
0.0,0.074,-3.727,0.223,-1.153,-4.287,4.577,3.445,-3.226,2.3,-2.915
